GH02J038085,
GH02J038083,ZNF217
GH02J038083,CTBP1
GH02J038083,ZNF687
GH02J038083,MNT
GH02J038084,ZNF217
GH02J038084,MNT
GH02J037950,
GH02J037928,KLF6
GH02J037928,EP300
GH02J037928,KMT2B
GH02J037928,FOXA2
GH02J037928,HOMEZ
GH02J037928,MIER3
GH02J037928,THAP11
GH02J037928,RXRA
GH02J037928,ETV4
GH02J037928,KAT7
GH02J037928,FOXP1
GH02J037928,SOX5
GH02J037928,HMG20A
GH02J037928,ZNF18
GH02J037928,MAX
GH02J037928,HNF4A
GH02J037928,RXRB
GH02J037928,ELF3
GH02J037928,NR2F6
GH02J037928,KDM3A
GH02J037928,ARID4B
GH02J037928,PPARG
GH02J037928,KDM1A
GH02J037928,MIXL1
GH02J037928,SP5
GH02J037928,TCF7
GH02J037928,KAT8
GH02J037928,ZKSCAN8
GH02J037928,SOX13
GH02J037928,RCOR2
GH02J037928,ZBTB25
GH02J037928,SP1
GH02J037928,ZGPAT
GH02J037928,TEAD1
GH02J037928,ERF
GH06J010910,
GH06J010897,
GH06J010907,
GH02J162152,CTCF
GH02J162152,ZNF654
GH02J162152,TRIM22
GH02J162152,RAD21
GH02J162152,SMC3
GH02J162152,ZNF48
GH02J162152,ATF2
GH02J162152,ZNF143
GH01J186502,SPI1
GH01J186461,
GH04J082844,
